Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ
1648694637,0,0,0,0,0,0,0,0,0
1648694638,580.25,0.0,11.764705882352942,0.44053310546874996,0.0383072265625,10.026916552734374,0.008793262122137404,0.0013323124427480919,0.007460949679389314
1648694639,579.0,0.0,11.764705882352942,0.565031591796875,0.24899697265624998,10.026916552734374,0.0319754986259542,-0.010125574564885496,0.015721286824427482
1648694640,584.75,0.0,11.764705882352942,0.45010991210937495,0.06703764648437499,9.955090502929687,0.0061286372366412215,0.02691271134351145,0.008260337145038169
1648694641,582.25,0.0,11.764705882352942,0.076614453125,-0.13407529296874998,10.20887587890625,-0.013323124427480917,0.02637978636641222,0.005062787282442748
1648694642,581.25,0.0,11.764705882352942,0.01915361328125,-0.3112462158203125,10.251971508789062,0.04636447300763359,-0.039969373282442745,0.0130566619389313
1648694643,582.75,0.0,11.764705882352942,0.1149216796875,-0.181959326171875,10.371681591796875,-0.005595712259541985,0.030110261206106874,0.01119142451908397
1648694644,583.75,0.0,11.764705882352942,0.2920926025390625,-0.33039982910156246,10.304643945312499,0.032774886091603055,-0.004529862305343512,0.01119142451908397
1648694645,584.0,0.0,11.764705882352942,0.4165910888671875,0.1005564697265625,10.280701928710936,0.008260337145038169,0.023715161480916035,0.0061286372366412215
1648694646,581.0,0.0,11.764705882352942,0.5219359619140624,0.143652099609375,10.151415039062499,0.015721286824427482,-0.0061286372366412215,0.009326187099236643
1648694647,581.25,0.0,11.764705882352942,0.3687070556640625,0.076614453125,10.002974536132811,-0.00319754986259542,0.03090964867175573,0.009059724610687023
1648694648,579.5,0.0,11.764705882352942,0.44532150878906246,0.430956298828125,9.859322436523437,0.028245023786259545,-0.024781011435114506,0.002398162396946565
1648694649,583.75,0.0,11.764705882352942,0.22505495605468748,0.033518823242187495,9.988609326171874,0.03597243595419848,-0.024781011435114506,0.011457887007633588
1648694650,581.75,0.0,11.764705882352942,0.0383072265625,-0.229843359375,10.371681591796875,-0.0021316999083969466,0.010392037053435116,0.010658499541984735
1648694651,580.0,0.0,11.764705882352942,0.047884033203124995,-0.38307226562499996,10.199299072265624,0.023182236503816796,-0.026646248854961835,0.007460949679389314
1648694652,583.0,0.0,11.764705882352942,0.09576806640624999,-0.239420166015625,10.448296044921875,0.025047473923664125,0.009059724610687023,0.0061286372366412215
1648694653,579.5,0.0,11.764705882352942,0.3064578125,-0.16759411621093748,10.223241088867187,0.011457887007633588,-0.0053292497709923675,0.007727412167938932
1648694654,579.5,0.0,11.764705882352942,0.3495534423828125,-0.11013327636718749,10.213664282226562,0.007460949679389314,0.031709036137404584,0.010125574564885496
1648694655,580.75,0.0,11.764705882352942,0.4836287353515625,-0.062249243164062495,10.13226142578125,0.006928024702290077,-0.0026646248854961837,0.012523736961832063
1648694656,582.25,0.0,11.764705882352942,0.5506663818359374,0.05746083984375,10.32379755859375,0.005862174748091604,0.02078407410687023,0.015188361847328247
1648694657,582.75,0.0,11.764705882352942,0.49320554199218747,0.2059013427734375,9.9981861328125,0.028777948763358784,-0.029310873740458016,0.016254211801526718
1648694658,578.25,0.0,11.764705882352942,0.36391865234375,0.1388636962890625,10.050858569335936,0.02691271134351145,-0.028511486274809164,0.016520674290076337
1648694659,582.0,0.0,11.764705882352942,0.4213794921875,0.1580173095703125,10.09395419921875,0.0018652374198473284,0.02744563632061069,0.009326187099236643
1648694660,582.75,0.0,11.764705882352942,0.3112462158203125,-0.023942016601562498,10.01733974609375,0.04023583577099237,-0.032508423603053435,0.012257274473282443
1648694661,580.0,0.0,11.764705882352942,0.19632453613281248,-0.0383072265625,10.199299072265624,0.033840736045801526,-0.005862174748091604,0.014655436870229008
1648694662,577.75,0.0,11.764705882352942,0.062249243164062495,-0.239420166015625,10.424354028320312,0.013589586916030535,0.00799387465648855,0.014388974381679392
1648694663,580.5,0.0,11.764705882352942,0.0047884033203125,-0.2537853759765625,10.20887587890625,0.027978561297709925,0.00319754986259542,0.00985911207633588
1648694664,582.0,0.0,11.764705882352942,0.16280571289062498,-0.3016694091796875,10.28549033203125,0.00639509972519084,0.013856049404580155,0.004263399816793893
1648694665,583.5,0.0,11.764705882352942,0.296881005859375,-0.22026655273437498,9.9981861328125,0.017053599267175572,0.002398162396946565,0.005595712259541985
1648694666,579.75,0.0,11.764705882352942,0.411802685546875,0.0143652099609375,10.160991845703125,0.036238898442748094,-0.024781011435114506,0.010924962030534353
1648694667,578.75,0.0,11.764705882352942,0.44532150878906246,0.033518823242187495,10.022128149414062,0.05062787282442748,-0.022915774015267176,0.01119142451908397
